time,pos1,pos2,vel1,vel2,tau1,tau2
7.984467485291864897e+00,3.141603572800539812e+00,-2.152622089280123961e-05,-3.552004204693820403e-06,1.028942787669416300e-05,0.000000000000000000e+00,3.437951644457509049e-05
7.985467669118157197e+00,3.141603569038371013e+00,-2.151553093499385919e-05,-3.954341860538536985e-06,1.106031220416539040e-05,0.000000000000000000e+00,3.433517696331480647e-05
7.986467852944449497e+00,3.141603564870206533e+00,-2.150406442912643164e-05,-4.355775581722716584e-06,1.182952112100066900e-05,0.000000000000000000e+00,3.429083748205451567e-05
7.987468036770741797e+00,3.141603560296985620e+00,-2.149182310657699160e-05,-4.756319394269662615e-06,1.259707672898909173e-05,0.000000000000000000e+00,3.424649800079423165e-05
7.988468220597034097e+00,3.141603555319647967e+00,-2.147880869872357713e-05,-5.155987324202672566e-06,1.336300112991977356e-05,0.000000000000000000e+00,3.420215851953394763e-05
7.989468404423327286e+00,3.141603549939133266e+00,-2.146502293694420592e-05,-5.554793397545412383e-06,1.412731642558248847e-05,0.000000000000000000e+00,3.415781903827362295e-05
7.990468588249619586e+00,3.141603544156380323e+00,-2.145046755261693973e-05,-5.952751640320469738e-06,1.489004471776498770e-05,0.000000000000000000e+00,3.411347955701333893e-05
7.991468772075911886e+00,3.141603537972328386e+00,-2.143514427711980304e-05,-6.349876078551498719e-06,1.565120810825704352e-05,0.000000000000000000e+00,3.406914007575304813e-05
7.992468955902204186e+00,3.141603531387917148e+00,-2.141905484183083389e-05,-6.746180738261808671e-06,1.641082869884777430e-05,0.000000000000000000e+00,3.402480059449276411e-05
7.993469139728496486e+00,3.141603524404087189e+00,-2.140220097812806015e-05,-7.141679645474699623e-06,1.716892859132627128e-05,0.000000000000000000e+00,3.398046111323248009e-05
7.994469323554788787e+00,3.141603517021775982e+00,-2.138458441738952663e-05,-7.536386826213472449e-06,1.792552988748164606e-05,0.000000000000000000e+00,3.393612163197218929e-05
7.995469507381081087e+00,3.141603509241924552e+00,-2.136620689099326460e-05,-7.930316306501431411e-06,1.868065468910299666e-05,0.000000000000000000e+00,3.389178215071190527e-05
7.996469691207373387e+00,3.141603501065470816e+00,-2.134707013031730870e-05,-8.323482112361878232e-06,1.943432509797943467e-05,0.000000000000000000e+00,3.384744266945162124e-05
7.997469875033665687e+00,3.141603492493354910e+00,-2.132717586673968680e-05,-8.715898269818110399e-06,2.018656321590005134e-05,0.000000000000000000e+00,3.380310318819133722e-05
7.998470058859957987e+00,3.141603483526516971e+00,-2.130652583163845050e-05,-9.107578804893439798e-06,2.093739114465396165e-05,0.000000000000000000e+00,3.375876370693104642e-05
7.999470242686250288e+00,3.141603474165895804e+00,-2.128512175639162427e-05,-9.498537743611163068e-06,2.168683098603026702e-05,0.000000000000000000e+00,3.371442422567076240e-05
8.000470426512542588e+00,3.141603464412430657e+00,-2.126296537237724616e-05,-9.888789111994583626e-06,2.243490484181806887e-05,0.000000000000000000e+00,3.367008474441047838e-05
